hour,long_coord,lat_coord,concentration(ppt)
8,-1.095,55.555,0.002299998
8,-1.095,55.605,0.002577279
8,-1.095,55.655,0.002028638
8,-1.095,55.705,0.00285783
8,-1.095,55.755,0.000651731
8,-1.095,55.805,0.000928339
8,-1.045,55.255,0.000648781
8,-1.045,55.305,0.000649074
8,-1.045,55.355,0.000649366
8,-1.045,55.405,0.001197779
8,-1.045,55.455,0.001472897
8,-1.045,55.505,0.003396407
8,-1.045,55.555,0.002299998
8,-1.045,55.605,0.002577279
8,-1.045,55.655,0.00257965
8,-1.045,55.705,0.002582027
8,-1.045,55.755,0.000927862
8,-1.045,55.805,0.000928339
8,-0.9949999,55.255,0.000921963
8,-0.9949999,55.355,0.000649366
8,-0.9949999,55.405,0.00064966
8,-0.9949999,55.455,0.000649924
8,-0.9949999,55.505,0.003121788
8,-0.9949999,55.555,0.001200342
8,-0.9949999,55.605,0.00065081
8,-0.9949999,55.655,0.000926613
8,-0.9949999,55.705,0.000651403
8,-0.9949999,55.755,0.001203993
8,-0.9949999,55.805,0.00065197
8,-0.9450002,55.305,0.001196021
8,-0.9450002,55.355,0.001196899
8,-0.9450002,55.405,0.001197779
8,-0.9450002,55.455,0.000649924
8,-0.9450002,55.555,0.002849826
8,-0.9450002,55.605,0.001201229
8,-0.9450002,55.655,0.001202119
8,-0.9450002,55.705,0.000651403
8,-0.9450002,55.755,0.000927862
8,-0.9450002,55.805,0.00065197
8,-0.895,55.305,0.000922547
8,-0.895,55.355,0.000649366
8,-0.895,55.405,0.001197779
8,-0.895,55.505,0.000650219
8,-0.895,55.555,0.001475256
8,-0.895,55.605,0.001476439
8,-0.895,55.655,0.000651106
8,-0.895,55.755,0.000651731
8,-0.8450003,55.405,0.00064966
8,-0.8450003,55.505,0.000924838
8,-0.8450003,55.555,0.000650514
8,-0.8450003,55.605,0.00065081
8,-0.8450003,55.655,0.000651106
8,-0.7950001,55.355,0.000649366
8,-0.7950001,55.405,0.001197779
8,-0.7950001,55.505,0.000650219
8,-0.7950001,55.555,0.000650514
8,-0.7449999,55.405,0.000923719
8,-0.7449999,55.455,0.000924248
8,-0.7449999,55.505,0.000650219
8,-0.7449999,55.555,0.000925428
8,-0.7449999,55.605,0.00065081
8,-0.6950002,55.155,0.000648199
8,-0.6950002,55.405,0.00064966
8,-0.6950002,55.455,0.000649924
8,-0.6950002,55.505,0.001199456
8,-0.645,55.355,0.000649366
8,-0.645,55.405,0.000923719
8,-0.645,55.455,0.000649924
8,-0.5950003,55.455,0.000649924
9,-3.245,55.655,0.000651106
9,-3.245,55.705,0.00203042
9,-3.245,55.755,0.001756255
9,-3.245,55.805,0.001204709
9,-3.195,55.605,0.00092602
9,-3.195,55.655,0.004232688
9,-3.195,55.705,0.004788454
9,-3.195,55.755,0.00617435
9,-3.195,55.805,0.001481079
9,-3.145,55.605,0.001751649
9,-3.145,55.655,0.006987752
9,-3.145,55.705,0.020509243
9,-3.145,55.755,0.014182147
9,-3.145,55.805,0.003692036
9,-3.095,55.605,0.001201229
9,-3.095,55.655,0.01001832
9,-3.095,55.705,0.035954223
9,-3.095,55.755,0.028817089
9,-3.095,55.805,0.007561212
9,-3.045,55.605,0.003127698
9,-3.045,55.655,0.02379364
9,-3.045,55.705,0.046434745
9,-3.045,55.755,0.026884169
9,-3.045,55.805,0.006179363
9,-3.045,55.855,0.000652299
9,-2.995,55.605,0.003127698
9,-2.995,55.655,0.021589589
9,-2.995,55.705,0.036505827
9,-2.995,55.755,0.034891974
9,-2.995,55.805,0.009772168
9,-2.995,55.855,0.001205696
9,-2.995,55.905,0.000652598
9,-2.945,55.555,0.001200342
9,-2.945,55.605,0.005329377
9,-2.945,55.655,0.023242627
9,-2.945,55.705,0.039539661
9,-2.945,55.755,0.032682923
9,-2.945,55.805,0.00977217
9,-2.945,55.855,0.002035792
9,-2.945,55.905,0.000929596
9,-2.945,55.955,0.000930137
9,-2.895,55.555,0.003399654
9,-2.895,55.605,0.009182313
9,-2.895,55.655,0.02379364
9,-2.895,55.705,0.041470286
9,-2.895,55.755,0.032406794
9,-2.895,55.805,0.009772168
9,-2.895,55.855,0.000928997
9,-2.895,55.905,0.001206595
9,-2.895,55.955,0.000652869
9,-2.845,55.555,0.000925428
9,-2.845,55.605,0.011659202
9,-2.845,55.655,0.02379364
9,-2.845,55.705,0.03292039
9,-2.845,55.755,0.030473877
9,-2.845,55.805,0.015299561
9,-2.845,55.855,0.00231249
9,-2.845,55.905,0.001206595
9,-2.795,55.555,0.00175017
9,-2.795,55.605,0.007806265
9,-2.795,55.655,0.019385538
9,-2.795,55.705,0.032368781
9,-2.795,55.755,0.027160301
9,-2.795,55.805,0.010877648
9,-2.795,55.855,0.002865887
9,-2.795,55.905,0.000652598
9,-2.745,55.555,0.001475256
9,-2.745,55.605,0.012209621
9,-2.745,55.655,0.023518134
9,-2.745,55.705,0.034575206
9,-2.745,55.755,0.02909322
9,-2.745,55.805,0.011983126
9,-2.745,55.855,0.004802777
9,-2.745,55.905,0.000652598
9,-2.695,55.505,0.000650219
9,-2.695,55.555,0.002299998
9,-2.695,55.605,0.01276004
9,-2.695,55.655,0.024344653
9,-2.695,55.705,0.034023602
9,-2.695,55.755,0.026331908
9,-2.695,55.805,0.013641343
9,-2.695,55.855,0.005632873
9,-2.695,55.905,0.001760591
9,-2.695,55.955,0.000652869
9,-2.645,55.455,0.000924248
9,-2.645,55.505,0.001199456
9,-2.645,55.555,0.00449931
9,-2.645,55.605,0.010283153
9,-2.645,55.655,0.021038576
9,-2.645,55.705,0.03319619
9,-2.645,55.755,0.020533159
9,-2.645,55.805,0.01612867
9,-2.645,55.855,0.008399859
9,-2.645,55.905,0.003145582
9,-2.595,55.455,0.000924248
9,-2.595,55.505,0.001748694
9,-2.595,55.555,0.00449931
9,-2.595,55.605,0.014686508
9,-2.595,55.655,0.021038576
9,-2.595,55.705,0.025473702
9,-2.595,55.755,0.027436433
9,-2.595,55.805,0.018063256
9,-2.595,55.855,0.007569763
9,-2.595,55.905,0.002591586
9,-2.595,55.955,0.001207406
9,-2.545,55.505,0.002023313
9,-2.545,55.555,0.002299998
9,-2.545,55.605,0.008631894
9,-2.545,55.655,0.017732499
9,-2.545,55.705,0.022164064
9,-2.545,55.755,0.02384673
9,-2.545,55.805,0.011706756
9,-2.545,55.855,0.006739668
9,-2.545,55.905,0.001760591
9,-2.545,55.955,0.002039211
9,-2.495,55.505,0.001748694
9,-2.495,55.555,0.002849826
9,-2.495,55.605,0.010833573
9,-2.495,55.655,0.012773384
9,-2.495,55.705,0.016923804
9,-2.495,55.755,0.020809288
9,-2.495,55.805,0.01668141
9,-2.495,55.855,0.005632873
9,-2.495,55.905,0.006192563
9,-2.495,55.955,0.003148285
9,-2.495,56.005,0.000930739
9,-2.445,55.455,0.001198573
9,-2.445,55.505,0.001474075
9,-2.445,55.555,0.003399654
9,-2.445,55.605,0.008356684
9,-2.445,55.655,0.011671358
9,-2.445,55.705,0.01913023
9,-2.445,55.755,0.017495716
9,-2.445,55.805,0.021656064
9,-2.445,55.855,0.005909572
9,-2.445,55.905,0.003699579
9,-2.445,55.955,0.001761943
9,-2.445,56.005,0.001763447
9,-2.395,55.405,0.00064966
9,-2.395,55.455,0.000649924
9,-2.395,55.505,0.001474075
9,-2.395,55.555,0.004224396
9,-2.395,55.605,0.005604586
9,-2.395,55.655,0.012773384
9,-2.395,55.705,0.021336656
9,-2.395,55.755,0.023018337
9,-2.395,55.805,0.019168737
9,-2.395,55.855,0.008953256
9,-2.395,55.905,0.003145582
9,-2.395,56.005,0.000930739
9,-2.395,56.055,0.000653501
9,-2.345,55.505,0.001748694
9,-2.345,55.555,0.004224396
9,-2.345,55.605,0.008081475
9,-2.345,55.655,0.013324397
9,-2.345,55.705,0.02161246
9,-2.345,55.755,0.019152502
9,-2.345,55.805,0.022208802
9,-2.345,55.855,0.013103735
9,-2.345,55.905,0.002868584
9,-2.345,56.005,0.001208308
9,-2.295,55.455,0.000649924
9,-2.295,55.505,0.00257255
9,-2.295,55.555,0.00587388
9,-2.295,55.605,0.008907104
9,-2.295,55.655,0.012222371
9,-2.295,55.705,0.022164064
9,-2.295,55.755,0.019704763
9,-2.295,55.805,0.013641343
9,-2.295,55.855,0.009229955
9,-2.295,55.905,0.007854552
9,-2.295,55.955,0.001484674
9,-2.295,56.005,0.000653169
9,-2.245,55.455,0.000924248
9,-2.245,55.505,0.002847169
9,-2.245,55.555,0.005598966
9,-2.245,55.605,0.007531055
9,-2.245,55.655,0.011395852
9,-2.245,55.705,0.016372198
9,-2.245,55.755,0.016391192
9,-2.245,55.805,0.015852301
9,-2.245,55.855,0.01199694
9,-2.245,55.905,0.008685547
9,-2.245,55.955,0.001761943
9,-2.245,56.005,0.000653169
9,-2.195,55.455,0.000924248
9,-2.195,55.505,0.00257255
9,-2.195,55.555,0.00312474
9,-2.195,55.605,0.009732733
9,-2.195,55.655,0.012497877
9,-2.195,55.705,0.01747541
9,-2.195,55.755,0.017495716
9,-2.195,55.805,0.018063256
9,-2.195,55.855,0.01033675
9,-2.195,55.905,0.005915565
9,-2.195,55.955,0.001207406
9,-2.195,56.005,0.000653169
9,-2.145,55.455,0.001472897
9,-2.145,55.505,0.001474075
9,-2.145,55.555,0.005049138
9,-2.145,55.605,0.009182314
9,-2.145,55.655,0.011120345
9,-2.145,55.705,0.014441573
9,-2.145,55.755,0.019428632
9,-2.145,55.805,0.022761543
9,-2.145,55.855,0.008676557
9,-2.145,55.905,0.004807572
9,-2.145,55.955,0.002871017
9,-2.145,56.005,0.000930739
9,-2.095,55.355,0.000649366
9,-2.095,55.405,0.00064966
9,-2.095,55.455,0.002570194
9,-2.095,55.505,0.001474075
9,-2.095,55.555,0.002574912
9,-2.095,55.605,0.006705426
9,-2.095,55.655,0.009742814
9,-2.095,55.705,0.01582059
9,-2.095,55.755,0.014734407
9,-2.095,55.805,0.016405039
9,-2.095,55.855,0.012827037
9,-2.095,55.905,0.00674656
9,-2.095,55.955,0.002593748
9,-2.095,56.005,0.001485878
9,-2.045,55.405,0.000923719
9,-2.045,55.455,0.001198573
9,-2.045,55.505,0.002847169
9,-2.045,55.555,0.002574912
9,-2.045,55.605,0.004503747
9,-2.045,55.655,0.009467307
9,-2.045,55.705,0.012510949
9,-2.045,55.755,0.013629885
9,-2.045,55.805,0.019997846
9,-2.045,55.855,0.011166844
9,-2.045,55.905,0.003145582
9,-2.045,55.955,0.003148285
9,-2.045,56.005,0.000653169
9,-1.995,55.505,0.002023313
9,-1.995,55.555,0.003949482
9,-1.995,55.605,0.003127698
9,-1.995,55.655,0.009742815
9,-1.995,55.705,0.015544787
9,-1.995,55.755,0.015286669
9,-1.995,55.805,0.013917712
9,-1.995,55.855,0.010613448
9,-1.995,55.905,0.003699579
9,-1.995,55.955,0.00231648
9,-1.945,55.455,0.000924248
9,-1.945,55.505,0.002297931
9,-1.945,55.555,0.004224396
9,-1.945,55.605,0.008907104
9,-1.945,55.655,0.007814269
9,-1.945,55.705,0.010856129
9,-1.945,55.755,0.016667324
9,-1.945,55.805,0.014194083
9,-1.945,55.855,0.011720242
9,-1.945,55.905,0.002314588
9,-1.945,55.955,0.002871017
9,-1.895,55.405,0.00064966
9,-1.895,55.455,0.00229587
9,-1.895,55.505,0.001474075
9,-1.895,55.555,0.002299998
9,-1.895,55.605,0.005604586
9,-1.895,55.655,0.010569333
9,-1.895,55.705,0.015268984
9,-1.895,55.755,0.011973099
9,-1.895,55.805,0.011706757
9,-1.895,55.855,0.012273639
9,-1.895,55.905,0.004530574
9,-1.895,55.955,0.001207406
9,-1.845,55.405,0.00064966
9,-1.845,55.455,0.001472897
9,-1.845,55.505,0.001199456
9,-1.845,55.555,0.001200342
9,-1.845,55.605,0.003953328
9,-1.845,55.655,0.009467307
9,-1.845,55.705,0.012510949
9,-1.845,55.755,0.013906016
9,-1.845,55.805,0.017510517
9,-1.845,55.855,0.011166846
9,-1.845,55.905,0.003976577
9,-1.845,55.955,0.001207406
9,-1.845,56.005,0.000653169
9,-1.795,55.405,0.000923719
9,-1.795,55.455,0.001472897
9,-1.795,55.505,0.000924838
9,-1.795,55.555,0.001200342
9,-1.795,55.605,0.006430216
9,-1.795,55.655,0.011946865
9,-1.795,55.705,0.01333836
9,-1.795,55.755,0.016943456
9,-1.795,55.805,0.015023191
9,-1.795,55.855,0.007846461
9,-1.795,55.905,0.004530574
9,-1.795,55.955,0.002593748
9,-1.745,55.405,0.001471839
9,-1.745,55.455,0.000649924
9,-1.745,55.505,0.000924838
9,-1.745,55.555,0.002849826
9,-1.745,55.605,0.005879796
9,-1.745,55.655,0.007538763
9,-1.745,55.705,0.018578623
9,-1.745,55.755,0.012249231
9,-1.745,55.805,0.012259495
9,-1.745,55.855,0.007846462
9,-1.745,55.905,0.003699579
9,-1.745,55.955,0.001484674
9,-1.745,56.005,0.000653169
9,-1.695,55.405,0.00064966
9,-1.695,55.455,0.000649924
9,-1.695,55.505,0.001748694
9,-1.695,55.555,0.003399654
9,-1.695,55.605,0.008081475
9,-1.695,55.655,0.008916294
9,-1.695,55.705,0.014441572
9,-1.695,55.755,0.010868576
9,-1.695,55.805,0.00921943
9,-1.695,55.855,0.007016366
9,-1.695,55.905,0.002591586
9,-1.695,55.955,0.00231648
9,-1.695,56.005,0.001208308
9,-1.645,55.305,0.000649074
9,-1.645,55.455,0.001198573
9,-1.645,55.505,0.002297931
9,-1.645,55.555,0.005049138
9,-1.645,55.605,0.002852488
9,-1.645,55.655,0.007538763
9,-1.645,55.705,0.010580326
9,-1.645,55.755,0.010316313
9,-1.645,55.805,0.009495799
9,-1.645,55.855,0.008399859
9,-1.645,55.905,0.002037589
9,-1.645,55.955,0.001761943
9,-1.645,56.005,0.000930739
9,-1.595,55.355,0.000649366
9,-1.595,55.405,0.001745898
9,-1.595,55.455,0.001472897
9,-1.595,55.505,0.002023313
9,-1.595,55.555,0.003674568
9,-1.595,55.605,0.004228537
9,-1.595,55.655,0.004508194
9,-1.595,55.705,0.008925505
9,-1.595,55.755,0.00617435
9,-1.595,55.805,0.011983126
9,-1.595,55.855,0.003695983
9,-1.595,55.905,0.002314588
9,-1.595,55.955,0.000652869
9,-1.545,55.255,0.000648781
9,-1.545,55.405,0.000923719
9,-1.545,55.455,0.001198573
9,-1.545,55.505,0.003396407
9,-1.545,55.555,0.002025084
9,-1.545,55.605,0.008356684
9,-1.545,55.655,0.006436738
9,-1.545,55.705,0.005891668
9,-1.545,55.755,0.011144707
9,-1.545,55.805,0.007837581
9,-1.545,55.855,0.005356175
9,-1.545,55.905,0.004253575
9,-1.545,55.955,0.001484674
9,-1.495,55.255,0.000648781
9,-1.495,55.405,0.000923719
9,-1.495,55.455,0.001472897
9,-1.495,55.505,0.002297931
9,-1.495,55.555,0.001475256
9,-1.495,55.605,0.004228537
9,-1.495,55.655,0.010293826
9,-1.495,55.705,0.011407735
9,-1.495,55.755,0.010040183
9,-1.495,55.805,0.007561212
9,-1.495,55.855,0.003419285
9,-1.495,55.905,0.001206595
9,-1.495,56.005,0.000653169
9,-1.445,55.405,0.001471839
9,-1.445,55.455,0.001747221
9,-1.445,55.505,0.002847169
9,-1.445,55.555,0.00449931
9,-1.445,55.605,0.003953328
9,-1.445,55.655,0.004232688
9,-1.445,55.705,0.009752916
9,-1.445,55.755,0.008659528
9,-1.445,55.805,0.005902993
9,-1.445,55.855,0.003419284
9,-1.445,55.955,0.000930137
9,-1.445,56.005,0.001208308
9,-1.395,55.355,0.000649366
9,-1.395,55.405,0.001197779
9,-1.395,55.455,0.001747221
9,-1.395,55.505,0.003121788
9,-1.395,55.555,0.005598966
9,-1.395,55.605,0.004228537
9,-1.395,55.655,0.008365282
9,-1.395,55.705,0.008649702
9,-1.395,55.755,0.006726612
9,-1.395,55.805,0.004244775
9,-1.395,55.855,0.002865887
9,-1.395,55.905,0.002314588
9,-1.345,55.355,0.000649366
9,-1.345,55.405,0.001197779
9,-1.345,55.455,0.002844518
9,-1.345,55.505,0.002297931
9,-1.345,55.555,0.002574912
9,-1.345,55.605,0.005054167
9,-1.345,55.655,0.006712244
9,-1.345,55.705,0.005064258
9,-1.345,55.755,0.005345957
9,-1.345,55.805,0.005626624
9,-1.345,55.855,0.001205696
9,-1.295,55.255,0.000921963
9,-1.295,55.305,0.000922547
9,-1.295,55.405,0.001197779
9,-1.295,55.455,0.002570194
9,-1.295,55.505,0.002297931
9,-1.295,55.555,0.003674568
9,-1.295,55.605,0.004778957
9,-1.295,55.655,0.004508194
9,-1.295,55.705,0.003961044
9,-1.295,55.755,0.003689171
9,-1.295,55.805,0.003139297
9,-1.295,55.855,0.000928997
9,-1.245,55.255,0.000648781
9,-1.245,55.305,0.001742968
9,-1.245,55.405,0.001197779
9,-1.245,55.455,0.002844518
9,-1.245,55.505,0.003671025
9,-1.245,55.555,0.002025084
9,-1.245,55.605,0.003953328
9,-1.245,55.655,0.005059207
9,-1.245,55.705,0.005615865
9,-1.245,55.755,0.005069826
9,-1.245,55.805,0.003139297
9,-1.245,55.855,0.000928997
9,-1.195,55.405,0.000923719
9,-1.195,55.455,0.002021545
9,-1.195,55.505,0.002023313
9,-1.195,55.555,0.00449931
9,-1.195,55.605,0.003127698
9,-1.195,55.655,0.004232687
9,-1.195,55.705,0.002857831
9,-1.195,55.755,0.002860778
9,-1.195,55.805,0.004244775
9,-1.195,55.855,0.001759093
9,-1.145,55.205,0.00064849
9,-1.145,55.255,0.001468326
9,-1.145,55.355,0.000649366
9,-1.145,55.405,0.001471839
9,-1.145,55.455,0.000649924
9,-1.145,55.505,0.002023313
9,-1.145,55.555,0.005049138
9,-1.145,55.605,0.005329377
9,-1.145,55.655,0.002855157
9,-1.145,55.705,0.00368524
9,-1.145,55.755,0.001480124
9,-1.145,55.805,0.003415666
9,-1.145,55.855,0.000652299
9,-1.145,55.905,0.000652598
9,-1.095,55.355,0.001470665
9,-1.095,55.405,0.002294018
9,-1.095,55.455,0.001747221
9,-1.095,55.505,0.004494882
9,-1.095,55.555,0.002025084
9,-1.095,55.605,0.003678118
9,-1.095,55.655,0.005885725
9,-1.095,55.705,0.002306224
9,-1.095,55.755,0.001203993
9,-1.095,55.805,0.001204709
9,-1.095,55.855,0.000652299
9,-1.045,55.355,0.002291964
9,-1.045,55.405,0.001745898
9,-1.045,55.455,0.00229587
9,-1.045,55.505,0.002297931
9,-1.045,55.555,0.00175017
9,-1.045,55.605,0.002852488
9,-1.045,55.655,0.002304144
9,-1.045,55.705,0.003409437
9,-1.045,55.755,0.00313691
9,-1.045,55.805,0.000928339
9,-1.045,55.855,0.000652299
9,-0.9949999,55.305,0.001469494
9,-0.9949999,55.355,0.000649366
9,-0.9949999,55.405,0.002294018
9,-0.9949999,55.455,0.002021545
9,-0.9949999,55.505,0.003121788
9,-0.9949999,55.555,0.001475256
9,-0.9949999,55.605,0.001751649
9,-0.9949999,55.655,0.002028638
9,-0.9949999,55.705,0.003409437
9,-0.9949999,55.755,0.000927862
9,-0.9949999,55.805,0.00065197
9,-0.9450002,55.255,0.000921963
9,-0.9450002,55.305,0.001469494
9,-0.9450002,55.355,0.001744432
9,-0.9450002,55.405,0.001745898
9,-0.9450002,55.455,0.003393166
9,-0.9450002,55.505,0.00257255
9,-0.9450002,55.555,0.003399654
9,-0.9450002,55.605,0.001751649
9,-0.9450002,55.655,0.000651106
9,-0.9450002,55.705,0.001754617
9,-0.9450002,55.755,0.001480124
9,-0.895,55.305,0.000649074
9,-0.895,55.355,0.000923133
9,-0.895,55.405,0.001197779
9,-0.895,55.455,0.002844518
9,-0.895,55.505,0.00257255
9,-0.895,55.555,0.002574912
9,-0.895,55.605,0.00092602
9,-0.895,55.655,0.000926613
9,-0.895,55.705,0.001754617
9,-0.895,55.755,0.001203993
9,-0.895,55.805,0.001757448
9,-0.8450003,55.355,0.001470665
9,-0.8450003,55.405,0.00064966
9,-0.8450003,55.455,0.001198573
9,-0.8450003,55.505,0.000924838
9,-0.8450003,55.555,0.001200342
9,-0.8450003,55.605,0.002302069
9,-0.8450003,55.705,0.000651403
9,-0.7950001,55.355,0.000649366
9,-0.7950001,55.405,0.000923719
9,-0.7950001,55.555,0.001200342
9,-0.7950001,55.605,0.00092602
9,-0.7449999,55.155,0.000648199
9,-0.7449999,55.205,0.00064849
9,-0.7449999,55.405,0.001197779
9,-0.7449999,55.555,0.001475256
9,-0.7449999,55.605,0.001201229
9,-0.6950002,55.355,0.000923133
9,-0.6950002,55.405,0.001471839
9,-0.6950002,55.505,0.000650219
9,-0.6950002,55.555,0.001200342
9,-0.6950002,55.605,0.00092602
9,-0.645,55.355,0.000923133
9,-0.645,55.405,0.000923719
9,-0.645,55.455,0.000924248
9,-0.645,55.505,0.000650219
9,-0.645,55.555,0.000925428
9,-0.5950003,55.305,0.001196021
9,-0.5950003,55.405,0.00064966
9,-0.5950003,55.455,0.001198573
9,-0.5450001,55.305,0.001196021
10,-3.245,55.655,0.000926613
10,-3.245,55.705,0.000927207
10,-3.245,55.755,0.000651731
10,-3.245,55.805,0.00065197
10,-3.195,55.655,0.001202119
10,-3.195,55.705,0.001754617
10,-3.195,55.755,0.001203993
10,-3.195,55.805,0.00065197
10,-3.195,55.855,0.000652299
10,-3.145,55.605,0.00065081
10,-3.145,55.655,0.002028638
10,-3.145,55.705,0.003133634
10,-3.145,55.755,0.007002743
10,-3.145,55.805,0.003139297
10,-3.145,55.855,0.000652299
10,-3.095,55.605,0.001476439
10,-3.095,55.655,0.005059206
10,-3.095,55.705,0.01333836
10,-3.095,55.755,0.011973099
10,-3.095,55.805,0.004521145
10,-3.095,55.855,0.000652299
10,-3.045,55.605,0.002852488
10,-3.045,55.655,0.009742813
10,-3.045,55.705,0.024094687
10,-3.045,55.755,0.023294466
10,-3.045,55.805,0.008943059
10,-3.045,55.855,0.000652299
10,-2.995,55.605,0.002302069
10,-2.995,55.655,0.018008006
10,-2.995,55.705,0.030713963
10,-2.995,55.755,0.024398993
10,-2.995,55.805,0.010601276
10,-2.995,55.855,0.001759093
10,-2.945,55.555,0.000925428
10,-2.945,55.605,0.008907104
10,-2.945,55.655,0.022967121
10,-2.945,55.705,0.032920385
10,-2.945,55.755,0.028817089
10,-2.945,55.805,0.010601277
10,-2.945,55.855,0.001759093
10,-2.945,55.905,0.001206595
10,-2.945,55.955,0.000652869
10,-2.895,55.505,0.000650219
10,-2.895,55.555,0.001475256
10,-2.895,55.605,0.006980636
10,-2.895,55.655,0.020212057
10,-2.895,55.705,0.032644586
10,-2.895,55.755,0.024122859
10,-2.895,55.805,0.010601277
10,-2.895,55.855,0.003695983
10,-2.895,55.905,0.001483593
10,-2.845,55.555,0.002025084
10,-2.845,55.605,0.010558363
10,-2.845,55.655,0.017732499
10,-2.845,55.705,0.031265569
10,-2.845,55.755,0.024398991
10,-2.845,55.805,0.016405038
10,-2.845,55.855,0.003695983
10,-2.845,55.905,0.000929596
10,-2.795,55.505,0.001199456
10,-2.795,55.555,0.002849826
10,-2.795,55.605,0.008631895
10,-2.795,55.655,0.025171172
10,-2.795,55.705,0.027680127
10,-2.795,55.755,0.027160303
10,-2.795,55.805,0.007837581
10,-2.795,55.855,0.003419284
10,-2.795,55.905,0.000652598
10,-2.745,55.555,0.002574912
10,-2.745,55.605,0.011108781
10,-2.745,55.655,0.023518134
10,-2.745,55.705,0.019957639
10,-2.745,55.755,0.02384673
10,-2.745,55.805,0.010877647
10,-2.745,55.855,0.003695983
10,-2.745,55.905,0.000652598
10,-2.695,55.505,0.000650219
10,-2.695,55.555,0.004224396
10,-2.695,55.605,0.011108782
10,-2.695,55.655,0.022140602
10,-2.695,55.705,0.025749506
10,-2.695,55.755,0.022466076
10,-2.695,55.805,0.01612867
10,-2.695,55.855,0.003972682
10,-2.695,55.905,0.000652598
10,-2.645,55.505,0.000924838
10,-2.645,55.555,0.00312474
10,-2.645,55.605,0.011383992
10,-2.645,55.655,0.017732499
10,-2.645,55.705,0.029059144
10,-2.645,55.755,0.022189944
10,-2.645,55.805,0.011983126
10,-2.645,55.855,0.007293064
10,-2.645,55.905,0.001483593
10,-2.645,55.955,0.000652869
10,-2.595,55.455,0.000649924
10,-2.595,55.505,0.000650219
10,-2.595,55.555,0.005049138
10,-2.595,55.605,0.009182314
10,-2.595,55.655,0.023518134
10,-2.595,55.705,0.024094687
10,-2.595,55.755,0.018047978
10,-2.595,55.805,0.014470452
10,-2.595,55.855,0.006462969
10,-2.595,55.905,0.002037589
10,-2.595,55.955,0.000930137
10,-2.545,55.505,0.002023313
10,-2.545,55.555,0.005049138
10,-2.545,55.605,0.007255846
10,-2.545,55.655,0.018559018
10,-2.545,55.705,0.024094687
10,-2.545,55.755,0.021637681
10,-2.545,55.805,0.01529956
10,-2.545,55.855,0.006739668
10,-2.545,55.905,0.001760591
10,-2.545,55.955,0.001484674
10,-2.495,55.505,0.00257255
10,-2.495,55.555,0.005049138
10,-2.495,55.605,0.011383992
10,-2.495,55.655,0.011671358
10,-2.495,55.705,0.018302821
10,-2.495,55.755,0.020533159
10,-2.495,55.805,0.012812234
10,-2.495,55.855,0.007016366
10,-2.495,55.905,0.002868584
10,-2.495,55.955,0.00231648
10,-2.495,56.005,0.000653169
10,-2.445,55.455,0.000649924
10,-2.445,55.505,0.003121788
10,-2.445,55.555,0.003949482
10,-2.445,55.605,0.008907104
10,-2.445,55.655,0.016354967
10,-2.445,55.705,0.01333836
10,-2.445,55.755,0.019428634
10,-2.445,55.805,0.011430386
10,-2.445,55.855,0.007016366
10,-2.445,55.905,0.003145582
10,-2.445,55.955,0.00231648
10,-2.445,56.005,0.001485878
10,-2.395,55.505,0.003671025
10,-2.395,55.555,0.004774224
10,-2.395,55.605,0.007255845
10,-2.395,55.655,0.011946865
10,-2.395,55.705,0.016923803
10,-2.395,55.755,0.019152502
10,-2.395,55.805,0.015852299
10,-2.395,55.855,0.007569763
10,-2.395,55.905,0.003976577
10,-2.395,55.955,0.001207406
10,-2.395,56.005,0.001485878
10,-2.395,56.055,0.000653501
10,-2.345,55.405,0.000923719
10,-2.345,55.455,0.000649924
10,-2.345,55.505,0.002297931
10,-2.345,55.555,0.005324052
10,-2.345,55.605,0.008356684
10,-2.345,55.655,0.009191801
10,-2.345,55.705,0.017199606
10,-2.345,55.755,0.019152501
10,-2.345,55.805,0.01529956
10,-2.345,55.855,0.007293064
10,-2.345,55.905,0.004253575
10,-2.345,55.955,0.001484674
10,-2.345,56.005,0.000653169
10,-2.345,56.055,0.000653501
10,-2.295,55.455,0.001198573
10,-2.295,55.505,0.002297931
10,-2.295,55.555,0.00312474
10,-2.295,55.605,0.008081474
10,-2.295,55.655,0.011120345
10,-2.295,55.705,0.02078505
10,-2.295,55.755,0.018047978
10,-2.295,55.805,0.011154016
10,-2.295,55.855,0.010890147
10,-2.295,55.905,0.006192563
10,-2.295,55.955,0.002871017
10,-2.295,56.005,0.001763447
10,-2.245,55.405,0.00064966
10,-2.245,55.455,0.000649924
10,-2.245,55.505,0.002847169
10,-2.245,55.555,0.002299998
10,-2.245,55.605,0.010007942
10,-2.245,55.655,0.014701929
10,-2.245,55.705,0.019957639
10,-2.245,55.755,0.018047978
10,-2.245,55.805,0.015852301
10,-2.245,55.855,0.013103735
10,-2.245,55.905,0.004807572
10,-2.245,55.955,0.003702822
10,-2.245,56.005,0.001485878
10,-2.195,55.455,0.001747221
10,-2.195,55.505,0.002297931
10,-2.195,55.555,0.005598966
10,-2.195,55.605,0.008356684
10,-2.195,55.655,0.012222371
10,-2.195,55.705,0.018302821
10,-2.195,55.755,0.015562802
10,-2.195,55.805,0.016957779
10,-2.195,55.855,0.01033675
10,-2.195,55.905,0.006192563
10,-2.195,55.955,0.00231648
10,-2.195,56.005,0.001763447
